timestamp,pnl,positions
2025-04-09T00:03:01.204719,0.0,{'BOND': 0}
2025-04-09T00:03:01.459810,0.0,{'BOND': 0}
2025-04-09T00:03:01.714827,0.0,{'BOND': 0}
2025-04-09T00:03:01.969119,0.0,{'BOND': 0}
2025-04-09T00:03:02.223921,0.0,{'BOND': 0}
2025-04-09T00:03:02.478852,0.0,{'BOND': 0}
2025-04-09T00:03:02.733695,0.0,{'BOND': 0}
2025-04-09T00:03:02.987623,0.0,{'BOND': 0}
2025-04-09T00:03:03.243434,0.0,{'BOND': 0}
2025-04-09T00:03:03.498983,0.0,{'BOND': 0}
2025-04-09T00:03:03.753229,0.0,{'BOND': 0}
2025-04-09T00:03:04.009381,0.0,{'BOND': 0}
2025-04-09T00:03:04.265487,0.0,{'BOND': 0}
2025-04-09T00:03:04.520415,0.0,{'BOND': 0}
2025-04-09T00:03:04.775145,0.0,{'BOND': 0}
2025-04-09T00:03:05.031085,0.0,{'BOND': 0}
2025-04-09T00:03:05.285129,0.0,{'BOND': 0}
2025-04-09T00:03:05.540815,0.0,{'BOND': 0}
2025-04-09T00:03:05.796087,0.0,{'BOND': 0}
2025-04-09T00:03:06.053410,0.0,{'BOND': 0}
2025-04-09T00:03:06.307899,0.0,{'BOND': 0}
2025-04-09T00:03:06.562877,0.0,{'BOND': 0}
2025-04-09T00:03:06.818853,0.0,{'BOND': 0}
2025-04-09T00:03:07.075650,0.0,{'BOND': 0}
2025-04-09T00:03:07.329487,0.0,{'BOND': 0}
2025-04-09T00:03:07.583854,0.0,{'BOND': 0}
2025-04-09T00:03:07.839051,0.0,{'BOND': 0}
2025-04-09T00:03:08.094173,0.0,{'BOND': 0}
2025-04-09T00:03:08.349182,0.0,{'BOND': 0}
2025-04-09T00:03:08.604140,0.0,{'BOND': 0}
2025-04-09T00:03:08.857643,0.0,{'BOND': 0}
2025-04-09T00:03:09.112530,0.0,{'BOND': 0}
2025-04-09T00:03:09.368581,0.0,{'BOND': 0}
2025-04-09T00:03:09.623686,0.0,{'BOND': 0}
2025-04-09T00:03:09.877097,0.0,{'BOND': 0}
2025-04-09T00:03:10.131895,0.0,{'BOND': 0}
2025-04-09T00:03:10.385206,0.0,{'BOND': 0}
2025-04-09T00:03:10.639109,0.0,{'BOND': 0}
2025-04-09T00:03:10.895086,0.0,{'BOND': 0}
2025-04-09T00:03:11.150744,0.0,{'BOND': 0}
2025-04-09T00:03:11.405726,0.0,{'BOND': 0}
2025-04-09T00:03:11.662001,0.0,{'BOND': 0}
2025-04-09T00:03:11.917734,0.0,{'BOND': 0}
2025-04-09T00:03:12.171611,0.0,{'BOND': 0}
2025-04-09T00:03:12.426358,0.0,{'BOND': 0}
2025-04-09T00:03:12.681534,0.0,{'BOND': 0}
2025-04-09T00:03:12.936375,0.0,{'BOND': 0}
2025-04-09T00:03:13.190966,0.0,{'BOND': 0}
2025-04-09T00:03:13.446374,0.0,{'BOND': 0}
2025-04-09T00:03:13.700598,0.0,{'BOND': 0}
2025-04-09T00:03:13.955690,0.0,{'BOND': 0}
2025-04-09T00:03:14.210377,0.0,{'BOND': 0}
2025-04-09T00:03:14.464511,0.0,{'BOND': 0}
2025-04-09T00:03:14.718195,0.0,{'BOND': 0}
2025-04-09T00:03:14.973436,0.0,{'BOND': 0}
2025-04-09T00:03:15.228378,0.0,{'BOND': 0}
2025-04-09T00:03:15.482685,0.0,{'BOND': 0}
2025-04-09T00:03:15.737369,0.0,{'BOND': 0}
2025-04-09T00:03:15.990866,0.0,{'BOND': 0}
2025-04-09T00:03:16.244222,0.0,{'BOND': 0}
2025-04-09T00:03:16.499226,0.0,{'BOND': 0}
2025-04-09T00:03:16.753819,0.0,{'BOND': 0}
2025-04-09T00:03:17.007713,0.0,{'BOND': 0}
2025-04-09T00:03:17.262013,0.0,{'BOND': 0}
2025-04-09T00:03:17.516499,0.0,{'BOND': 0}
2025-04-09T00:03:17.769766,0.0,{'BOND': 0}
2025-04-09T00:03:18.025072,0.0,{'BOND': 0}
2025-04-09T00:03:18.279617,0.0,{'BOND': 0}
2025-04-09T00:03:18.534274,0.0,{'BOND': 0}
2025-04-09T00:03:18.789463,0.0,{'BOND': 0}
2025-04-09T00:03:19.043861,0.0,{'BOND': 0}
2025-04-09T00:03:19.299025,0.0,{'BOND': 0}
2025-04-09T00:03:19.552432,0.0,{'BOND': 0}
2025-04-09T00:03:19.806505,0.0,{'BOND': 0}
2025-04-09T00:03:20.061106,0.0,{'BOND': 0}
2025-04-09T00:03:20.315950,0.0,{'BOND': 0}
2025-04-09T00:03:20.569743,0.0,{'BOND': 0}
2025-04-09T00:03:20.823559,0.0,{'BOND': 0}
2025-04-09T00:03:21.078329,0.0,{'BOND': 0}
2025-04-09T00:03:21.332736,0.0,{'BOND': 0}
2025-04-09T00:03:21.587265,0.0,{'BOND': 0}
2025-04-09T00:03:21.843443,0.0,{'BOND': 0}
2025-04-09T00:03:22.098616,0.0,{'BOND': 0}
2025-04-09T00:03:22.353777,0.0,{'BOND': 0}
2025-04-09T00:03:22.608197,0.0,{'BOND': 0}
2025-04-09T00:03:22.863036,0.0,{'BOND': 0}
2025-04-09T00:03:23.119173,0.0,{'BOND': 0}
2025-04-09T00:03:23.374710,0.0,{'BOND': 0}
2025-04-09T00:03:23.628846,0.0,{'BOND': 0}
2025-04-09T00:03:23.882069,0.0,{'BOND': 0}
2025-04-09T00:03:24.137029,0.0,{'BOND': 0}
2025-04-09T00:03:24.394495,0.0,{'BOND': 0}
2025-04-09T00:03:24.648647,0.0,{'BOND': 0}
2025-04-09T00:03:24.902984,0.0,{'BOND': 0}
2025-04-09T00:03:25.158179,0.0,{'BOND': 0}
2025-04-09T00:03:25.411142,0.0,{'BOND': 0}
2025-04-09T00:03:25.667064,0.0,{'BOND': 0}
2025-04-09T00:03:25.921962,0.0,{'BOND': 0}
2025-04-09T00:03:26.176286,0.0,{'BOND': 0}
2025-04-09T00:03:26.429949,0.0,{'BOND': 0}
2025-04-09T00:03:26.683863,0.0,{'BOND': 0}
2025-04-09T00:03:26.938742,0.0,{'BOND': 0}
2025-04-09T00:03:27.193790,0.0,{'BOND': 0}
2025-04-09T00:03:27.448946,0.0,{'BOND': 0}
2025-04-09T00:03:27.703308,0.0,{'BOND': 0}
2025-04-09T00:03:27.957899,0.0,{'BOND': 0}
2025-04-09T00:03:28.212341,0.0,{'BOND': 0}
2025-04-09T00:03:28.465810,0.0,{'BOND': 0}
2025-04-09T00:03:28.721141,0.0,{'BOND': 0}
2025-04-09T00:03:28.976287,0.0,{'BOND': 0}
2025-04-09T00:03:29.231550,0.0,{'BOND': 0}
2025-04-09T00:03:29.486610,0.0,{'BOND': 0}
2025-04-09T00:03:29.740745,0.0,{'BOND': 0}
2025-04-09T00:03:29.994358,0.0,{'BOND': 0}
2025-04-09T00:03:30.249024,0.0,{'BOND': 0}
2025-04-09T00:03:30.502746,0.0,{'BOND': 0}
2025-04-09T00:03:30.757856,0.0,{'BOND': 0}
2025-04-09T00:03:31.011255,0.0,{'BOND': 0}
2025-04-09T00:03:31.266422,0.0,{'BOND': 0}
2025-04-09T00:03:31.521570,0.0,{'BOND': 0}
2025-04-09T00:03:31.775337,0.0,{'BOND': 0}
2025-04-09T00:03:32.028442,0.0,{'BOND': 0}
2025-04-09T00:03:32.282360,0.0,{'BOND': 0}
2025-04-09T00:03:32.535487,0.0,{'BOND': 0}
2025-04-09T00:03:32.789990,0.0,{'BOND': 0}
2025-04-09T00:03:33.044659,0.0,{'BOND': 0}
2025-04-09T00:03:33.299745,0.0,{'BOND': 0}
2025-04-09T00:03:33.554960,0.0,{'BOND': 0}
2025-04-09T00:03:33.810257,0.0,{'BOND': 0}
2025-04-09T00:03:34.063706,0.0,{'BOND': 0}
2025-04-09T00:03:34.317603,0.0,{'BOND': 0}
2025-04-09T00:03:34.570855,0.0,{'BOND': 0}
2025-04-09T00:03:34.825540,0.0,{'BOND': 0}
2025-04-09T00:03:35.079439,0.0,{'BOND': 0}
2025-04-09T00:03:35.333864,0.0,{'BOND': 0}
2025-04-09T00:03:35.589221,0.0,{'BOND': 0}
2025-04-09T00:03:35.844935,0.0,{'BOND': 0}
2025-04-09T00:03:36.099291,0.0,{'BOND': 0}
2025-04-09T00:03:36.352563,0.0,{'BOND': 0}
2025-04-09T00:03:36.607068,0.0,{'BOND': 0}
2025-04-09T00:03:36.862291,0.0,{'BOND': 0}
2025-04-09T00:03:37.117506,0.0,{'BOND': 0}
2025-04-09T00:03:37.371208,0.0,{'BOND': 0}
2025-04-09T00:03:37.625296,0.0,{'BOND': 0}
2025-04-09T00:03:37.878303,0.0,{'BOND': 0}
2025-04-09T00:03:38.132294,0.0,{'BOND': 0}
2025-04-09T00:03:38.386626,0.0,{'BOND': 0}
2025-04-09T00:03:38.651714,0.0,{'BOND': 0}
2025-04-09T00:03:38.906466,0.0,{'BOND': 0}
2025-04-09T00:03:39.160135,0.0,{'BOND': 0}
2025-04-09T00:03:39.413841,0.0,{'BOND': 0}
2025-04-09T00:03:39.667663,0.0,{'BOND': 0}
2025-04-09T00:03:39.921694,0.0,{'BOND': 0}
2025-04-09T00:03:40.176101,0.0,{'BOND': 0}
2025-04-09T00:03:40.430006,0.0,{'BOND': 0}
2025-04-09T00:03:40.685175,0.0,{'BOND': 0}
2025-04-09T00:03:40.939878,0.0,{'BOND': 0}
2025-04-09T00:03:41.194710,0.0,{'BOND': 0}
2025-04-09T00:03:41.448891,0.0,{'BOND': 0}
2025-04-09T00:03:41.703177,0.0,{'BOND': 0}
2025-04-09T00:03:41.956216,0.0,{'BOND': 0}
2025-04-09T00:03:42.208912,0.0,{'BOND': 0}
2025-04-09T00:03:42.465828,0.0,{'BOND': 0}
2025-04-09T00:03:42.721340,0.0,{'BOND': 0}
2025-04-09T00:03:42.979435,0.0,{'BOND': 0}
2025-04-09T00:03:43.235418,0.0,{'BOND': 0}
2025-04-09T00:03:43.489940,0.0,{'BOND': 0}
2025-04-09T00:03:43.745325,0.0,{'BOND': 0}
2025-04-09T00:03:43.999531,0.0,{'BOND': 0}
2025-04-09T00:03:44.254482,0.0,{'BOND': 0}
2025-04-09T00:03:44.510190,0.0,{'BOND': 0}
2025-04-09T00:03:44.765086,0.0,{'BOND': 0}
2025-04-09T00:03:45.019293,0.0,{'BOND': 0}
2025-04-09T00:03:45.272519,0.0,{'BOND': 0}
2025-04-09T00:03:45.527320,0.0,{'BOND': 0}
2025-04-09T00:03:45.781773,0.0,{'BOND': 0}
2025-04-09T00:03:46.037914,0.0,{'BOND': 0}
2025-04-09T00:03:46.292547,0.0,{'BOND': 0}
2025-04-09T00:03:46.547614,0.0,{'BOND': 0}
2025-04-09T00:03:46.802906,0.0,{'BOND': 0}
2025-04-09T00:03:47.058283,0.0,{'BOND': 0}
2025-04-09T00:03:47.312527,0.0,{'BOND': 0}
2025-04-09T00:03:47.566059,0.0,{'BOND': 0}
2025-04-09T00:03:47.821129,0.0,{'BOND': 0}
2025-04-09T00:03:48.075996,0.0,{'BOND': 0}
2025-04-09T00:03:48.331248,0.0,{'BOND': 0}
2025-04-09T00:03:48.585856,0.0,{'BOND': 0}
2025-04-09T00:03:48.840819,0.0,{'BOND': 0}
2025-04-09T00:03:49.096878,0.0,{'BOND': 0}
2025-04-09T00:03:49.350797,0.0,{'BOND': 0}
2025-04-09T00:03:49.605412,0.0,{'BOND': 0}
2025-04-09T00:03:49.859326,0.0,{'BOND': 0}
2025-04-09T00:03:50.113918,0.0,{'BOND': 0}
2025-04-09T00:03:50.367585,0.0,{'BOND': 0}
2025-04-09T00:03:50.621778,0.0,{'BOND': 0}
2025-04-09T00:03:50.876834,0.0,{'BOND': 0}
2025-04-09T00:03:51.130728,0.0,{'BOND': 0}
2025-04-09T00:03:51.384932,0.0,{'BOND': 0}
2025-04-09T00:03:51.639405,0.0,{'BOND': 0}
2025-04-09T00:03:51.895721,0.0,{'BOND': 0}
2025-04-09T00:03:52.150687,0.0,{'BOND': 0}
2025-04-09T00:03:52.405499,0.0,{'BOND': 0}
2025-04-09T00:03:52.660939,0.0,{'BOND': 0}
2025-04-09T00:03:52.914867,0.0,{'BOND': 0}
2025-04-09T00:03:53.170259,0.0,{'BOND': 0}
2025-04-09T00:03:53.424777,0.0,{'BOND': 0}
2025-04-09T00:03:53.679981,0.0,{'BOND': 0}
2025-04-09T00:03:53.935080,0.0,{'BOND': 0}
2025-04-09T00:03:54.189073,0.0,{'BOND': 0}
2025-04-09T00:03:54.443364,0.0,{'BOND': 0}
2025-04-09T00:03:54.697364,0.0,{'BOND': 0}
2025-04-09T00:03:54.953492,0.0,{'BOND': 0}
2025-04-09T00:03:55.208306,0.0,{'BOND': 0}
2025-04-09T00:03:55.462775,0.0,{'BOND': 0}
2025-04-09T00:03:55.717921,0.0,{'BOND': 0}
2025-04-09T00:03:55.973113,0.0,{'BOND': 0}
2025-04-09T00:03:56.227443,0.0,{'BOND': 0}
2025-04-09T00:03:56.482501,0.0,{'BOND': 0}
2025-04-09T00:03:56.736610,0.0,{'BOND': 0}
2025-04-09T00:03:56.990071,0.0,{'BOND': 0}
2025-04-09T00:03:57.245308,0.0,{'BOND': 0}
2025-04-09T00:03:57.501052,0.0,{'BOND': 0}
2025-04-09T00:03:57.755140,0.0,{'BOND': 0}
2025-04-09T00:03:58.010404,0.0,{'BOND': 0}
2025-04-09T00:03:58.264856,0.0,{'BOND': 0}
2025-04-09T00:03:58.519858,0.0,{'BOND': 0}
2025-04-09T00:03:58.775085,0.0,{'BOND': 0}
2025-04-09T00:03:59.030033,0.0,{'BOND': 0}
2025-04-09T00:03:59.283782,0.0,{'BOND': 0}
2025-04-09T00:03:59.537780,0.0,{'BOND': 0}
2025-04-09T00:03:59.792466,0.0,{'BOND': 0}
2025-04-09T00:04:00.047439,0.0,{'BOND': 0}
2025-04-09T00:04:00.303508,0.0,{'BOND': 0}
2025-04-09T00:04:00.558732,0.0,{'BOND': 0}
2025-04-09T00:04:00.813849,0.0,{'BOND': 0}
2025-04-09T00:04:01.068709,0.0,{'BOND': 0}
2025-04-09T00:04:01.322424,0.0,{'BOND': 0}
2025-04-09T00:04:01.576971,0.0,{'BOND': 0}
2025-04-09T00:04:01.832210,0.0,{'BOND': 0}
2025-04-09T00:04:02.089763,0.0,{'BOND': 0}
2025-04-09T00:04:02.345228,0.0,{'BOND': 0}
2025-04-09T00:04:02.598900,0.0,{'BOND': 0}
2025-04-09T00:04:02.853884,0.0,{'BOND': 0}
2025-04-09T00:04:03.108194,0.0,{'BOND': 0}
2025-04-09T00:04:03.363025,0.0,{'BOND': 0}
2025-04-09T00:04:03.618088,0.0,{'BOND': 0}
2025-04-09T00:04:03.872553,0.0,{'BOND': 0}
2025-04-09T00:04:04.125756,0.0,{'BOND': 0}
2025-04-09T00:04:04.380010,0.0,{'BOND': 0}
2025-04-09T00:04:04.635558,0.0,{'BOND': 0}
2025-04-09T00:04:04.890698,0.0,{'BOND': 0}
2025-04-09T00:04:05.144125,0.0,{'BOND': 0}
2025-04-09T00:04:05.397292,0.0,{'BOND': 0}
2025-04-09T00:04:05.652191,0.0,{'BOND': 0}
2025-04-09T00:04:05.906382,0.0,{'BOND': 0}
2025-04-09T00:04:06.160862,0.0,{'BOND': 0}
2025-04-09T00:04:06.415336,0.0,{'BOND': 0}
2025-04-09T00:04:06.670588,0.0,{'BOND': 0}
2025-04-09T00:04:06.924288,0.0,{'BOND': 0}
2025-04-09T00:04:07.178400,0.0,{'BOND': 0}
2025-04-09T00:04:07.430487,0.0,{'BOND': 0}
2025-04-09T00:04:07.684793,0.0,{'BOND': 0}
2025-04-09T00:04:07.939646,0.0,{'BOND': 0}
2025-04-09T00:04:08.195292,0.0,{'BOND': 0}
2025-04-09T00:04:08.450488,0.0,{'BOND': 0}
2025-04-09T00:04:08.705579,0.0,{'BOND': 0}
2025-04-09T00:04:08.960682,0.0,{'BOND': 0}
2025-04-09T00:04:09.215421,0.0,{'BOND': 0}
2025-04-09T00:04:09.469937,0.0,{'BOND': 0}
2025-04-09T00:04:09.725056,0.0,{'BOND': 0}
2025-04-09T00:04:09.979866,0.0,{'BOND': 0}
2025-04-09T00:04:10.233985,0.0,{'BOND': 0}
2025-04-09T00:04:10.487476,0.0,{'BOND': 0}
2025-04-09T00:04:10.740807,0.0,{'BOND': 0}
2025-04-09T00:04:10.996421,0.0,{'BOND': 0}
2025-04-09T00:04:11.250124,0.0,{'BOND': 0}
2025-04-09T00:04:11.504818,0.0,{'BOND': 0}
2025-04-09T00:04:11.760693,0.0,{'BOND': 0}
2025-04-09T00:04:12.017049,0.0,{'BOND': 0}
2025-04-09T00:04:12.273026,0.0,{'BOND': 0}
2025-04-09T00:04:12.528605,0.0,{'BOND': 0}
2025-04-09T00:04:12.783792,0.0,{'BOND': 0}
2025-04-09T00:04:13.038492,0.0,{'BOND': 0}
2025-04-09T00:04:13.295489,0.0,{'BOND': 0}
2025-04-09T00:04:13.551452,0.0,{'BOND': 0}
2025-04-09T00:04:13.806414,0.0,{'BOND': 0}
2025-04-09T00:04:14.060592,0.0,{'BOND': 0}
2025-04-09T00:04:14.315048,0.0,{'BOND': 0}
2025-04-09T00:04:14.568870,0.0,{'BOND': 0}
2025-04-09T00:04:14.823880,0.0,{'BOND': 0}
2025-04-09T00:04:15.078886,0.0,{'BOND': 0}
2025-04-09T00:04:15.334198,0.0,{'BOND': 0}
2025-04-09T00:04:15.587998,0.0,{'BOND': 0}
2025-04-09T00:04:15.841377,0.0,{'BOND': 0}
2025-04-09T00:04:16.096317,0.0,{'BOND': 0}
2025-04-09T00:04:16.350520,0.0,{'BOND': 0}
2025-04-09T00:04:16.607036,0.0,{'BOND': 0}
2025-04-09T00:04:16.860645,0.0,{'BOND': 0}
2025-04-09T00:04:17.115822,0.0,{'BOND': 0}
2025-04-09T00:04:17.371962,0.0,{'BOND': 0}
2025-04-09T00:04:17.625984,0.0,{'BOND': 0}
2025-04-09T00:04:17.879652,0.0,{'BOND': 0}
2025-04-09T00:04:18.134061,0.0,{'BOND': 0}
2025-04-09T00:04:18.389311,0.0,{'BOND': 0}
2025-04-09T00:04:18.645806,0.0,{'BOND': 0}
2025-04-09T00:04:18.901920,0.0,{'BOND': 0}
2025-04-09T00:04:19.156817,0.0,{'BOND': 0}
2025-04-09T00:04:19.411936,0.0,{'BOND': 0}
2025-04-09T00:04:19.666094,0.0,{'BOND': 0}
2025-04-09T00:04:19.920958,0.0,{'BOND': 0}
2025-04-09T00:04:20.177494,0.0,{'BOND': 0}
2025-04-09T00:04:20.431076,0.0,{'BOND': 0}
2025-04-09T00:04:20.687253,0.0,{'BOND': 0}
2025-04-09T00:04:20.941092,0.0,{'BOND': 0}
2025-04-09T00:04:21.195068,0.0,{'BOND': 0}
2025-04-09T00:04:21.450128,0.0,{'BOND': 0}
2025-04-09T00:04:21.705381,0.0,{'BOND': 0}
2025-04-09T00:04:21.959791,0.0,{'BOND': 0}
2025-04-09T00:04:22.213752,0.0,{'BOND': 0}
2025-04-09T00:04:22.467283,0.0,{'BOND': 0}
2025-04-09T00:04:22.720318,0.0,{'BOND': 0}
